317,24.3133,8.1615e-05,272,3.91667,59.183,272,1.64667,9.1725,272,23.3567,2.57367,272,11.3233,0.191888,272,3.24333,4.54111,272,9.18,0.00227733,272,4.78333,0.0283992,272,3.48,0.0995155,272,3.13333,0.378217,
304,35.06,9.7503e-05,266,2.94,61.7996,266,1.65667,9.34842,266,17.4667,2.18626,266,2.54667,0.249302,266,3.19,2.79418,266,5.51667,0.00196738,266,5.41667,0.0300239,266,4.36667,0.103028,266,2.95333,0.38545,
314,35.2233,0.000156101,285,42.0067,32.1856,285,1.77,9.19211,285,23.9733,5.48942,285,2.05,0.345349,285,2.51667,2.89524,285,5.01,0.00201694,285,5.90333,0.027887,285,4.53667,0.0993489,285,3.35667,0.377942,
298,25.8167,0.000101162,285,3.51333,55.4501,285,1.35667,9.12372,285,51.3933,0.91263,285,1.82333,0.293258,285,2.92667,3.59835,285,3.17,0.00197316,285,3.81667,0.0279308,285,2.20333,0.0993143,285,1.77,0.377421,
290,11.6,7.2855e-05,289,2.87667,73.2953,289,1.36,9.18518,289,44.47,1.1103,289,2.47667,0.182423,289,1.27,3.84749,289,13.8433,0.00201792,289,16.1067,0.028271,289,11.55,0.0992165,289,6.06667,0.3778,
301,40.5067,6.5771e-05,217,5.52,75.4624,217,1.99,9.10961,218,5.71667,3.00106,218,3.96333,0.234877,221,2.88333,2.54535,220,10.72,0.0019667,219,3.94,0.0281308,218,3.04,0.101392,217,2.62333,0.380441,
302,48.6133,7.103e-05,230,10.58,89.4658,230,2.19333,9.1669,230,7.54,1.83042,230,3.12,0.137864,230,3.43333,2.86027,230,8.35667,0.00196649,230,8.64,0.0280186,230,6.70333,0.0999885,230,3.65667,0.377772,
309,43.4867,7.2259e-05,230,5.66,74.7088,230,2.56333,9.12236,230,26.34,0.587746,230,3.42333,0.131943,230,3.13667,3.09688,230,7.88667,0.00197379,230,6.99667,0.0278711,230,4.48667,0.0991513,230,3.13333,0.375659,
302,55.21,7.1398e-05,204,7.77333,114.687,204,2.54333,9.11777,204,12.28,1.00061,204,3.42667,0.104752,204,3.89333,2.39181,204,17.0567,0.00201951,208,10,0.0281983,204,6.21333,0.0993221,204,4.45667,0.376859,
302,56.8133,7.3023e-05,208,4.75333,84.5786,208,2.48333,9.1166,208,12.8833,1.65743,208,3.16667,0.145104,208,3.88333,1.17884,208,14.1067,0.00222477,210,4.85333,0.0292796,208,2.93667,0.101932,208,2.83333,0.380957,
