929.0,847.0,869
885.0,889.0,873
930.0,887.0,910
876.0,876.0,856
919.0,886.0,840
925.0,898.0,886
932.0,909.0,872
939.0,843.0,867
905.0,874.0,941
879.0,878.0,887
