224,30.7367,8.7552e-05,172,5.91333,1800.44,169,2.41,9.56403,171,7.50333,1.98824,171,5.06333,0.0969827,170,2.44333,2.66542,178,22.3667,0.00196613,176,6.39333,0.0286889,172,4.61667,0.102668,173,4.08667,0.385857,
228,31.4933,7.1722e-05,181,11.6533,133.44,181,3.24333,9.16779,181,11.39,0.872996,181,5.51333,0.103772,181,3.8,2.72965,181,22.7933,0.00197957,181,6.15667,0.0282112,181,4.68667,0.0997805,181,3.45667,0.383145,
230,37.9633,8.5344e-05,181,12.1233,91.1508,181,3.82667,9.4557,181,13.6133,2.97904,181,5.29333,0.201532,181,4.23,4.73243,181,24.5767,0.0019816,181,8.33667,0.0284251,181,6.39,0.102916,181,4.61667,0.3954,
221,27.5767,9.6613e-05,176,6.11333,79.1506,176,2.23,9.16767,176,7.85,0.636485,176,3.97667,0.0437972,176,3.29333,1.94562,181,22.09,0.00197864,180,5.85667,0.0283813,177,4.83667,0.100807,176,3.89333,0.391454,
264,41.2667,7.349e-05,200,14.19,59.4593,200,2.815,9.14506,200,25.4433,0.3386,200,4.61833,0.0674717,200,3.54667,4.87527,200,17.5817,0.00197756,200,9.36167,0.027855,200,6.25167,0.0994669,200,4.07833,0.381195,
263.5,50.6767,8.4801e-05,175,8.83,1800.45,171,3.86833,9.17879,173,8.03,2.79251,173.5,6.33167,0.0995659,171,3.86833,9.62641,179,23.8617,0.00197472,183,9.34667,0.0282696,176,6.61833,0.0996949,174,5.66667,0.377427,
264,51.3667,6.6562e-05,181,18.7533,132.468,181,4.74667,9.1222,181,14.7233,1.11925,181,6.58333,0.104833,181,5.17667,9.47149,181,24.055,0.00232218,182.5,10.605,0.0280534,181,7.14833,0.0981345,181,5.575,0.37449,
262,56.17,6.9993e-05,181,14.5867,129.256,181,5.35833,9.12233,181,16.4033,2.94875,181,6.605,0.195916,181,5.83833,9.64017,181,25.1133,0.00197932,181,12.5483,0.0277378,181,8.29833,0.0987566,181,6.29333,0.37944,
258.5,47.12,6.4428e-05,176,8.40333,335.182,176,3.54667,9.10859,176,7.23667,0.809244,176,5.77667,0.0449098,176,4.76333,6.08398,182,23.635,0.00200142,183.5,8.10333,0.0282463,178,5.87667,0.0988923,176,4.515,0.378087,
304,62.7267,0.000154119,200,11.53,68.7364,200,3.6,9.10269,200,25.27,0.281586,200,5.13667,0.0683561,200,4.53333,8.56433,200,19.3067,0.00197357,201,11.7,0.0278738,200,7.04,0.0991281,200,4.93667,0.377756,
303,70.1833,6.9974e-05,176,8.66667,1800.43,172,5.08667,9.15308,173,7.97333,2.93968,177,7.88333,0.0949598,172,5.08667,9.60917,180,24.52,0.00197392,192,13.7167,0.0280689,178,7.44333,0.0986719,175,6.12333,0.377966,
296,67.12,7.8546e-05,181,14.7867,189.51,181,5.87,9.1386,181,10.9233,1.04735,181,7.35667,0.102388,181,6.28333,9.45031,183,25.0767,0.00197407,192,15.35,0.0278559,181,8.65667,0.0988791,181,7.03,0.378517,
301,77.3733,7.1261e-05,181,13.5067,217.698,181,5.97,9.28259,181,14.4667,2.85811,181,7.74667,0.194522,181,6.51333,9.69081,181,26.82,0.00197797,190,17.21,0.0282644,181,10.5233,0.100544,181,8.15,0.384044,
298,66.87,7.014e-05,176,7.17,400.58,176,4.75333,9.42058,176,7.8,0.691013,176,5.48667,0.0434058,176,4.78667,6.11707,184,24.3133,0.00196733,192,11.7767,0.0284557,180,7.10333,0.101401,177,6.23,0.38622,
